X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.5114930684131,-2.27978751833324,Mugano,,72400831B41890846338958,RWA,ADM3
29.5726089447711,-2.26726578042264,Musange,,72400831B70944737296260,RWA,ADM3
29.4660261747141,-2.39616313910698,Musebeya,,72400831B69255077453037,RWA,ADM3
29.4480317286975,-2.31045957016529,Mushubi,,72400831B23828272587096,RWA,ADM3
29.3814767109734,-2.31868403308594,Nkomane,,72400831B81862335608427,RWA,ADM3
29.5060768150445,-2.52179196705868,Tare,,72400831B82399815483263,RWA,ADM3
29.4061366279686,-2.4947845586961,Uwinkingi,,72400831B57623224193891,RWA,ADM3
29.7071303570131,-2.22707036434911,Bweramana,,72400831B73422192852890,RWA,ADM3
29.7472383992477,-2.15396119963072,Byimana,,72400831B80454527863456,RWA,ADM3
29.6135692715403,-2.2249125405317,Kabagali,,72400831B82047079897077,RWA,ADM3
29.9195551278027,-2.18714298015521,Kinazi,,72400831B54887522464927,RWA,ADM3
29.6416492404039,-2.17682072600677,Kinihira,,72400831B98762287450061,RWA,ADM3
29.8403856316712,-2.14574898808624,Mbuye,,72400831B77176757659709,RWA,ADM3
29.6782833670971,-2.14993461886689,Mwendo,,72400831B56333590316885,RWA,ADM3
29.8750662163238,-2.24005736755131,Ntongwe,,72400831B30014289019447,RWA,ADM3
29.7921337705141,-2.22551889547743,Ruhango,,72400831B98884809617249,RWA,ADM3
29.7798943140212,-2.01690777480337,Cyeza,,72400831B81166977324951,RWA,ADM3
29.7445668213646,-1.94778094105031,Kabacuzi,,72400831B71193538257239,RWA,ADM3
29.6911040450598,-1.85871739842025,Kibangu,,72400831B65726834126525,RWA,ADM3
29.7625812820609,-1.87926404282778,Kiyumba,,72400831B12219088959506,RWA,ADM3
29.7222849138405,-2.03890750801389,Muhanga,,72400831B13771265723126,RWA,ADM3
29.663530264029,-2.00988464862278,Mushishiro,,72400831B98738006592541,RWA,ADM3
29.6867202916953,-1.77277127400535,Nyabinoni,,72400831B65844094609303,RWA,ADM3
29.7410944222403,-2.08742470583865,Nyamabuye,,72400831B77623663505405,RWA,ADM3
29.6613142750631,-2.08457715789057,Nyarusange,,72400831B44267658805779,RWA,ADM3
29.7417172611569,-1.81074862436799,Rongi,,72400831B25579690697310,RWA,ADM3
29.6885164648451,-1.94128031924042,Rugendabari,,72400831B56272705408191,RWA,ADM3
29.7772290682539,-2.1091148570887,Shyogwe,,72400831B32740832480300,RWA,ADM3
29.8954461139087,-1.99947047381088,Gacurabwenge,,72400831B99795439660563,RWA,ADM3
29.8495995034666,-1.94437862555804,Karama,,72400831B85962521539366,RWA,ADM3
29.8400963730344,-1.89012285388595,Kayenzi,,72400831B39340850040492,RWA,ADM3
29.8070949001227,-1.95352765625403,Kayumbu,,72400831B74467389588937,RWA,ADM3
29.9731594176241,-2.12886019833063,Mugina,,72400831B40433288755038,RWA,ADM3
29.8395027655778,-2.02396059028052,Musambira,,72400831B8142324864015,RWA,ADM3
29.9077686867279,-1.8830280476235,Ngamba,,72400831B72525445720291,RWA,ADM3
29.9150691794679,-2.08372357341009,Nyamiyaga,,72400831B40844382806872,RWA,ADM3
29.8353675168586,-2.08663300237328,Nyarubaka,,72400831B53708123819663,RWA,ADM3
29.9632764389773,-2.02227412009352,Rugarika,,72400831B21407180839112,RWA,ADM3
29.9118528324316,-1.9332966383199,Rukoma,,72400831B9115428020137,RWA,ADM3
29.9669508269585,-1.94830570753341,Runda,,72400831B89515315112365,RWA,ADM3
29.3646610548535,-2.08256135411994,Bwishyura,,72400831B35698291065450,RWA,ADM3
29.5096846331776,-2.16130918286066,Gashari,,72400831B34538068327588,RWA,ADM3
